        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           2.11711           0.28157       7.90491E+09       6.67620E+13       6.67699E+13       1.48481E+12       1.25402E+16       1.25417E+16
           2.16383           0.27665       1.50127E+12       1.48261E+14       1.49762E+14       2.70384E+14       2.67023E+16       2.69727E+16
           2.13167           0.29507       1.08301E+11       9.09672E+13       9.10755E+13       2.00514E+13       1.68420E+16       1.68621E+16
           2.14363           0.33969       3.49653E+12       1.29315E+14       1.32812E+14       5.90485E+14       2.18384E+16       2.24288E+16
           2.11804           0.34637       3.12256E+11       9.30128E+13       9.33250E+13       1.09793E+14       3.27044E+16       3.28142E+16
           2.17906           0.28903       1.38716E+13       1.97977E+14       2.11849E+14       2.37841E+15       3.39449E+16       3.63233E+16
           2.14616           0.30866       1.29096E+12       1.20805E+14       1.22096E+14       2.31360E+14       2.16502E+16       2.18815E+16
           2.17492           0.33611       1.06467E+14       2.46030E+14       3.52497E+14       1.68278E+16       3.88866E+16       5.57144E+16
           2.16057           0.32234       1.27672E+13       1.69318E+14       1.82085E+14       2.17337E+15       2.88232E+16       3.09966E+16
           2.21066           0.29800       2.92097E+14       3.17238E+14       6.09335E+14       3.92450E+16       4.26229E+16       8.18678E+16
           2.19424           0.30148       1.00344E+14       2.63678E+14       3.64022E+14       1.57978E+16       4.15126E+16       5.73104E+16
           2.17090           0.36900       1.69491E+14       2.42157E+14       4.11648E+14       2.32859E+16       3.32692E+16       5.65551E+16
           2.14466           0.37723       2.48078E+13       1.57904E+14       1.82711E+14       7.72927E+15       4.91975E+16       5.69268E+16
           1.17423          -0.38089       1.40756E+13       1.46871E+14       1.60947E+14       2.33520E+15       2.43666E+16       2.67018E+16
           1.14958          -0.35864       1.00367E+14       2.26924E+14       3.27291E+14       1.49774E+16       3.38631E+16       4.88405E+16
           1.21105          -0.35506       1.06323E+11       8.20816E+13       8.21879E+13       1.94473E+13       1.50133E+16       1.50328E+16
           1.18857          -0.34594       1.18593E+12       1.18907E+14       1.20093E+14       4.13772E+14       4.14866E+16       4.19004E+16
           1.14568          -0.26903       4.69112E+13       2.39531E+14       2.86442E+14       7.04879E+15       3.59915E+16       4.30403E+16
           1.16774          -0.29600       4.49299E+12       1.64791E+14       1.69284E+14       7.37210E+14       2.70388E+16       2.77760E+16
           1.13357          -0.20922       1.45969E+14       2.87901E+14       4.33870E+14       2.14384E+16       4.22838E+16       6.37221E+16
           1.15563          -0.23881       2.03858E+13       2.03989E+14       2.24375E+14       3.32298E+15       3.32513E+16       3.65743E+16
           1.16417          -0.26009       5.52388E+12       1.75916E+14       1.81440E+14       9.00079E+14       2.86643E+16       2.95644E+16
           1.18621          -0.28590       4.03024E+11       1.18240E+14       1.18643E+14       6.92499E+13       2.03166E+16       2.03859E+16
           1.11567          -0.22938       9.72633E+14       5.53905E+14       1.52654E+15       2.22485E+17       1.26703E+17       3.49187E+17
           1.13714          -0.24693       1.70648E+14       2.80608E+14       4.51256E+14       2.52268E+16       4.14819E+16       6.67087E+16
           1.17173          -0.20764       2.10005E+12       1.60283E+14       1.62383E+14       7.20154E+14       5.49647E+16       5.56848E+16
           1.19259          -0.22297       1.95961E+11       1.12354E+14       1.12550E+14       3.50036E+13       2.00693E+16       2.01044E+16
           1.18265          -0.25129       4.32008E+11       1.29916E+14       1.30348E+14       7.37355E+13       2.21741E+16       2.22479E+16
           1.20466          -0.27585       2.98676E+10       8.36357E+13       8.36655E+13       5.28799E+12       1.48075E+16       1.48128E+16
           1.14428          -0.32235       1.01430E+14       2.48612E+14       3.50042E+14       1.52110E+16       3.72831E+16       5.24941E+16
           1.12280          -0.30771       5.76587E+14       5.18488E+14       1.09507E+15       1.53588E+17       1.38112E+17       2.91701E+17
           1.20111          -0.24255       4.12717E+10       9.14937E+13       9.15350E+13       7.25880E+12       1.60918E+16       1.60990E+16
           1.22191          -0.25526       2.10862E+09       6.29276E+13       6.29297E+13       7.57653E+11       2.26106E+16       2.26114E+16
           1.20869          -0.19363       1.40796E+10       8.47253E+13       8.47393E+13       5.11010E+12       3.07505E+16       3.07556E+16
           1.22998          -0.20718       9.52835E+08       5.80901E+13       5.80910E+13       1.88516E+11       1.14930E+16       1.14932E+16
           1.24700          -0.17953       4.92722E+07       4.34766E+13       4.34766E+13       1.76067E+10       1.55357E+16       1.55358E+16
           1.26753          -0.19104       2.96288E+06       3.03842E+13       3.03842E+13       5.25167E+08       5.38557E+15       5.38557E+15
           1.31298          -0.32827       2.97287E+04       1.63858E+13       1.63858E+13       1.06467E+07       5.86823E+15       5.86823E+15
           1.29717          -0.32180       1.73774E+05       2.05811E+13       2.05811E+13       6.05275E+07       7.16863E+15       7.16863E+15
           1.33297          -0.29178       3.16092E+02       1.14088E+13       1.14088E+13       1.01231E+05       3.65377E+15       3.65377E+15
           1.34855          -0.29682       4.89219E+01       9.00943E+12       9.00943E+12       1.59327E+04       2.93415E+15       2.93415E+15
           1.25220           0.10095       1.48648E+07       4.07092E+13       4.07093E+13       2.51374E+09       6.88421E+15       6.88421E+15
           1.26435           0.09717       2.69205E+06       3.19828E+13       3.19828E+13       4.66023E+08       5.53658E+15       5.53658E+15
           1.23351           0.10710       2.60127E+08       5.90565E+13       5.90567E+13       4.87247E+10       1.10619E+16       1.10620E+16
           1.24762           0.11272       4.64406E+07       4.49484E+13       4.49485E+13       8.19328E+09       7.93003E+15       7.93004E+15
           1.28673           0.11712       1.19870E+05       2.26026E+13       2.26026E+13       4.07518E+07       7.68414E+15       7.68414E+15
           1.30488           0.10975       5.93734E+03       1.72023E+13       1.72023E+13       1.94322E+06       5.63009E+15       5.63009E+15
           1.21415           0.11329       4.49864E+09       8.47943E+13       8.47988E+13       7.84400E+11       1.47851E+16       1.47858E+16
           1.22838           0.11935       8.34151E+08       6.53663E+13       6.53672E+13       1.62078E+11       1.27009E+16       1.27011E+16
           1.22319           0.17626       3.31015E+09       6.56127E+13       6.56160E+13       5.84158E+11       1.15790E+16       1.15796E+16
           1.23583           0.17058       6.12643E+08       5.12276E+13       5.12282E+13       1.19668E+11       1.00063E+16       1.00065E+16
           1.19578           0.11954       6.32488E+10       1.19854E+14       1.19917E+14       1.08974E+13       2.06501E+16       2.06610E+16
           1.20954           0.12602       1.32879E+10       9.31679E+13       9.31812E+13       2.39142E+12       1.67674E+16       1.67698E+16
           1.20498           0.18527       5.06166E+10       9.39309E+13       9.39815E+13       8.82887E+12       1.63840E+16       1.63928E+16
           1.21863           0.18990       1.04755E+10       7.20157E+13       7.20262E+13       1.90722E+12       1.31115E+16       1.31134E+16
           1.17740           0.12582       7.76089E+11       1.67579E+14       1.68355E+14       1.30165E+14       2.81062E+16       2.82363E+16
           1.19120           0.13274       1.78052E+11       1.31372E+14       1.31550E+14       3.14582E+13       2.32108E+16       2.32423E+16
           1.20045           0.19941       1.52493E+11       1.02004E+14       1.02156E+14       2.72644E+13       1.82374E+16       1.82647E+16
           1.18675           0.19436       6.74061E+11       1.31523E+14       1.32198E+14       1.14426E+14       2.23270E+16       2.24414E+16
           1.15902           0.13214       8.08826E+12       2.30762E+14       2.38850E+14       1.29902E+15       3.70616E+16       3.83606E+16
           1.17284           0.13950       2.05455E+12       1.83101E+14       1.85155E+14       3.51743E+14       3.13472E+16       3.16989E+16
           1.18224           0.20898       1.90302E+12       1.41818E+14       1.43721E+14       3.29680E+14       2.45686E+16       2.48983E+16
           1.16852           0.20350       7.59269E+12       1.80571E+14       1.88164E+14       1.23430E+15       2.93543E+16       3.05886E+16
           1.14064           0.13851       6.87397E+13       3.09019E+14       3.77759E+14       1.02011E+16       4.58592E+16       5.60603E+16
           1.15448           0.14631       1.97948E+13       2.50180E+14       2.69975E+14       3.20973E+15       4.05668E+16       4.37765E+16
           1.16403           0.21861       1.96787E+13       1.92512E+14       2.12191E+14       3.22947E+15       3.15932E+16       3.48227E+16
           1.15027           0.21270       6.92840E+13       2.39576E+14       3.08860E+14       1.04078E+16       3.59890E+16       4.63969E+16
           1.12197           0.14491       4.41347E+14       4.19950E+14       8.61297E+14       5.84114E+16       5.55796E+16       1.13991E+17
           1.13613           0.15316       1.51418E+14       3.33948E+14       4.85366E+14       2.22834E+16       4.91456E+16       7.14291E+16
           1.14580           0.22830       1.60408E+14       2.53941E+14       4.14350E+14       2.38978E+16       3.78324E+16       6.17302E+16
           1.13172           0.22195       4.75654E+14       3.15458E+14       7.91112E+14       6.50654E+16       4.31520E+16       1.08217E+17
           1.17910           0.27393       7.71568E+12       1.38632E+14       1.46348E+14       1.24767E+15       2.24176E+16       2.36653E+16
           1.19118           0.26626       1.78132E+12       1.10033E+14       1.11815E+14       3.04707E+14       1.88219E+16       1.91267E+16
           1.17575           0.28903       1.89301E+13       1.50051E+14       1.68981E+14       3.09336E+15       2.45197E+16       2.76131E+16
           1.16100           0.28593       7.44467E+13       1.89680E+14       2.64127E+14       1.11201E+16       2.83326E+16       3.94527E+16
           1.28946           0.23296       1.42171E+06       2.33269E+13       2.33269E+13       5.03948E+08       8.26862E+15       8.26862E+15
           1.30709           0.22026       6.69375E+04       1.75403E+13       1.75403E+13       2.30509E+07       6.04026E+15       6.04026E+15
