        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           2.14204           0.00194       2.28275E+03       1.22268E+13       1.22268E+13       2.56185E+06       1.37217E+16       1.37217E+16
           2.19650           0.00838       3.78817E+08       2.70873E+13       2.70877E+13       5.66634E+11       4.05171E+16       4.05177E+16
           2.21926          -0.09057       2.14677E+11       4.28858E+13       4.31005E+13       2.86068E+14       5.71476E+16       5.74336E+16
           2.23298           0.01271       1.24956E+12       4.59788E+13       4.72283E+13       2.28911E+15       8.42300E+16       8.65191E+16
           2.25435          -0.09340       2.63649E+14       1.07088E+14       3.70737E+14       2.17438E+17       8.83182E+16       3.05756E+17
           2.23757          -0.09196       1.14040E+13       6.01913E+13       7.15953E+13       1.40712E+16       7.42694E+16       8.83406E+16
           2.21468           0.01054       2.16992E+10       3.53582E+13       3.53799E+13       3.68486E+13       6.00437E+16       6.00805E+16
           2.20116          -0.08916       3.80147E+09       3.33264E+13       3.33302E+13       4.43829E+12       3.89092E+16       3.89137E+16
           2.17834           0.00623       6.74259E+06       2.06972E+13       2.06972E+13       9.05756E+09       2.78033E+16       2.78033E+16
           2.12890          -0.08333       4.42441E+02       1.17648E+13       1.17648E+13       3.59854E+05       9.56880E+15       9.56880E+15
           2.25067           0.01489       5.34942E+13       5.79599E+13       1.11454E+14       7.36453E+16       7.97933E+16       1.53439E+17
           1.98746           0.20286       3.82113E-09       1.68415E+12       1.68415E+12       2.80126E-06       1.23465E+15       1.23465E+15
           2.01550           0.13787       1.47495E-07       2.37619E+12       2.37619E+12       1.12320E-04       1.80951E+15       1.80951E+15
           2.03213           0.14816       7.71159E-06       2.93451E+12       2.93451E+12       6.34574E-03       2.41476E+15       2.41476E+15
           2.10797           0.04450       5.78434E+00       8.07359E+12       8.07359E+12       5.84977E+03       8.16492E+15       8.16492E+15
           2.07021           0.12378       3.30858E-03       4.36662E+12       4.36662E+12       2.99747E+00       3.95602E+15       3.95602E+15
           2.08736           0.13216       1.75796E-01       5.53374E+12       5.53374E+12       1.71235E+02       5.39018E+15       5.39018E+15
           2.00268           0.21698       2.01132E-07       2.05280E+12       2.05280E+12       1.59810E-04       1.63106E+15       1.63106E+15
           2.04874           0.15849       4.09897E-04       3.67369E+12       3.67369E+12       3.62389E-01       3.24790E+15       3.24790E+15
           2.01785           0.23117       1.08565E-05       2.52993E+12       2.52993E+12       9.31838E-03       2.17150E+15       2.17150E+15
           2.08187           0.17930       1.19507E+00       5.91305E+12       5.91305E+12       1.21577E+03       6.01547E+15       6.01547E+15
           2.06532           0.16887       2.20359E-02       4.64899E+12       4.64899E+12       2.08727E+01       4.40358E+15       4.40358E+15
           2.15191           0.36158       1.22667E+11       2.55269E+13       2.56495E+13       1.78278E+14       3.70993E+16       3.72776E+16
           2.10449           0.14058       9.45534E+00       7.04174E+12       7.04174E+12       9.93469E+03       7.39873E+15       7.39873E+15
           1.94951           0.20921       7.66231E-12       1.17624E+12       1.17624E+12       5.09654E-09       7.82368E+14       7.82368E+14
           2.09839           0.18977       6.57434E+01       7.56293E+12       7.56293E+12       7.20661E+04       8.29028E+15       8.29028E+15
           2.14384           0.05302       1.63293E+04       1.35430E+13       1.35430E+13       1.92707E+07       1.59825E+16       1.59825E+16
           2.22360           0.20037       1.23293E+13       4.96028E+13       6.19322E+13       1.50368E+16       6.04955E+16       7.55323E+16
           2.17970           0.06161       4.97167E+07       2.31686E+13       2.31686E+13       7.05253E+10       3.28656E+16       3.28657E+16
           2.16177           0.05731       8.91810E+05       1.76866E+13       1.76866E+13       1.14721E+09       2.27517E+16       2.27517E+16
           2.13870           0.15750       2.89815E+04       1.16070E+13       1.16070E+13       3.59156E+07       1.43841E+16       1.43841E+16
           2.17284           0.17456       9.71306E+07       1.94070E+13       1.94071E+13       1.47441E+11       2.94591E+16       2.94593E+16
           2.21561           0.07026       1.65136E+11       3.98854E+13       4.00506E+13       2.99599E+14       7.23625E+16       7.26621E+16
           2.18991           0.18313       5.83137E+09       2.51529E+13       2.51587E+13       9.99753E+12       4.31231E+16       4.31331E+16
           2.25041           0.07896       2.55670E+14       8.91477E+13       3.44818E+14       3.32820E+17       1.16049E+17       4.48869E+17
           2.19764           0.06592       2.85172E+09       3.05890E+13       3.05919E+13       4.51605E+12       4.84414E+16       4.84460E+16
           2.15578           0.16602       1.65501E+06       1.49771E+13       1.49771E+13       2.25548E+09       2.04111E+16       2.04111E+16
           2.23377           0.07460       8.72447E+12       5.17608E+13       6.04853E+13       1.56133E+16       9.26309E+16       1.08244E+17
           2.12160           0.14902       5.17951E+02       9.01739E+12       9.01739E+12       5.89313E+05       1.02598E+16       1.02598E+16
           2.12590           0.04875       3.04712E+02       1.04211E+13       1.04211E+13       3.32143E+05       1.13593E+16       1.13593E+16
           2.20708           0.19174       3.65576E+11       3.72495E+13       3.76150E+13       5.30365E+14       5.40403E+16       5.45706E+16
           2.32333           0.00533       1.15831E+15       1.60183E+14       1.31849E+15       4.35815E+13       6.02690E+12       4.96084E+13
           2.00144           0.09067       4.68603E-10       1.85999E+12       1.85999E+12       3.12225E-07       1.23929E+15       1.23929E+15
           1.82020          -0.02037       1.75724E-29       2.01632E+11       2.01632E+11       6.72909E-27       7.72117E+13       7.72117E+13
           2.03296           0.24543       6.01342E-04       3.15962E+12       3.15962E+12       5.54306E-01       2.91248E+15       2.91248E+15
           1.84696           0.28364       2.23815E-17       4.76461E+11       4.76461E+11       1.27285E-14       2.70967E+14       2.70967E+14
           1.86930           0.22921       8.86797E-18       5.00665E+11       5.00665E+11       5.00214E-15       2.82409E+14       2.82409E+14
           1.88114           0.24972       6.51336E-16       6.14053E+11       6.14053E+11       3.87193E-13       3.65031E+14       3.65031E+14
           1.85648           0.30712       1.63625E-15       5.89127E+11       5.89127E+11       9.91603E-13       3.57024E+14       3.57024E+14
           1.81298           0.41567       1.38548E-12       7.91654E+11       7.91654E+11       9.85726E-10       5.63236E+14       5.63236E+14
           1.84969           0.36003       7.07046E-13       7.61558E+11       7.61558E+11       4.90009E-10       5.27788E+14       5.27788E+14
           1.84160           0.33505       9.73367E-15       6.07881E+11       6.07881E+11       6.29033E-12       3.92840E+14       3.92840E+14
           1.85760           0.38515       5.06957E-11       9.61907E+11       9.61907E+11       3.78383E-08       7.17949E+14       7.17949E+14
           1.86585           0.33074       1.16312E-13       7.30094E+11       7.30094E+11       7.56670E-11       4.74963E+14       4.74963E+14
           1.81822           0.44319       9.69072E-11       1.02922E+12       1.02922E+12       7.45416E-08       7.91683E+14       7.91683E+14
           1.89286           0.27036       4.67666E-14       7.49725E+11       7.49725E+11       2.96069E-11       4.74635E+14       4.74635E+14
           1.83727           0.26031       2.92605E-19       3.83942E+11       3.83942E+11       1.57977E-16       2.07290E+14       2.07290E+14
           1.90446           0.29112       3.33141E-12       9.16803E+11       9.16803E+11       2.26164E-09       6.22401E+14       6.22401E+14
           1.92917           0.27790       3.04737E-11       1.08621E+12       1.08621E+12       2.10304E-08       7.49608E+14       7.49608E+14
           1.94165           0.29724       2.09534E-09       1.33153E+12       1.33153E+12       1.56452E-06       9.94208E+14       9.94208E+14
           1.97838           0.24096       2.22164E-08       1.73646E+12       1.73646E+12       1.71827E-05       1.34302E+15       1.34302E+15
           1.96398           0.22505       4.11545E-10       1.42646E+12       1.42646E+12       2.94767E-07       1.02170E+15       1.02170E+15
           1.91592           0.31199       2.37278E-10       1.12670E+12       1.12670E+12       1.73479E-07       8.23754E+14       8.23754E+14
           1.89297           0.40240       3.99134E-08       1.46403E+12       1.46403E+12       3.28368E-05       1.20447E+15       1.20447E+15
           1.92726           0.33298       1.69644E-08       1.39447E+12       1.39447E+12       1.33929E-05       1.10089E+15       1.10089E+15
           1.86534           0.41040       3.63142E-09       1.22758E+12       1.22758E+12       2.92700E-06       9.89453E+14       9.89453E+14
           1.94957           0.37527       8.96055E-05       2.22191E+12       2.22191E+12       8.21047E-02       2.03592E+15       2.03592E+15
           1.93848           0.35408       1.22440E-06       1.74474E+12       1.74474E+12       1.04463E-03       1.48857E+15       1.48857E+15
           1.88409           0.37839       5.68413E-10       1.14820E+12       1.14820E+12       4.31573E-07       8.71782E+14       8.71782E+14
           1.96053           0.39656       6.59747E-03       2.87239E+12       2.87239E+12       6.47777E+00       2.82028E+15       2.82028E+15
           1.87505           0.35450       8.14747E-12       9.11398E+11       9.11398E+11       5.71946E-09       6.39794E+14       6.39794E+14
           1.91659           0.25866       4.50195E-13       8.91334E+11       8.91334E+11       2.87858E-10       5.69926E+14       5.69926E+14
           1.97286           0.64825       3.46867E+11       3.94855E+13       3.98324E+13       4.97518E+14       5.66349E+16       5.71324E+16
           1.82805           0.49864       5.19324E-07       1.82369E+12       1.82369E+12       4.66813E-04       1.63929E+15       1.63929E+15
           1.87289           0.43578       2.63484E-07       1.58795E+12       1.58795E+12       2.29510E-04       1.38320E+15       1.38320E+15
