 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
   762   762   411   0.000E+00   0.000E+00   1.060E-01   1.163E+00
   762  1467   411   8.038E-01   8.496E-01   1.060E-01   1.163E+00
  1467  1690   411   5.414E-01   5.675E-01   1.060E-01   5.767E-01
  1467   762   411   4.015E-01   4.220E-01   1.060E-01   5.767E-01
  1467  1467   411   0.000E+00   0.000E+00   1.060E-01   5.767E-01
   427   427   412   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   427  1921   412   3.133E-01   3.777E-01   1.650E-01   3.028E+00
   427   428   412   5.262E-01   6.135E-01   1.650E-01   3.028E+00
  1921   427   412   2.343E-01   2.773E-01   1.650E-01   1.053E+00
  1921  1921   412   0.000E+00   0.000E+00   1.650E-01   1.053E+00
  1921   428   412   6.203E-01   6.999E-01   1.650E-01   1.053E+00
   428   427   412   3.343E-01   3.897E-01   1.650E-01   3.028E+00
   428  1921   412   5.269E-01   6.027E-01   1.650E-01   3.028E+00
   428   428   412   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1972  1972   413   0.000E+00   0.000E+00   1.105E+00   1.105E+00
  1972   380   413   5.559E-01   5.559E-01   1.105E+00   1.105E+00
  1972   381   413   4.159E-01   4.159E-01   1.105E+00   1.105E+00
   380  1972   413   6.181E-01   6.181E-01   1.105E+00   1.105E+00
   380   380   413   0.000E+00   0.000E+00   1.105E+00   1.105E+00
   380   381   413   3.529E-01   3.529E-01   1.105E+00   1.105E+00
   381  1972   413   5.497E-01   5.497E-01   1.105E+00   1.105E+00
   381   380   413   4.195E-01   4.195E-01   1.105E+00   1.105E+00
   381   381   413   0.000E+00   0.000E+00   1.105E+00   1.105E+00
   387   387   414   0.000E+00   0.000E+00   6.242E-02   6.242E-02
   387  1641   414   2.213E-01   2.213E-01   6.242E-02   6.242E-02
   387   449   414   6.082E-01   6.082E-01   6.242E-02   6.242E-02
  1641   387   414   3.104E-01   3.803E-01   6.242E-02   4.038E-01
  1641  1641   414   0.000E+00   0.000E+00   6.242E-02   4.038E-01
  1641   449   414   4.984E-01   5.901E-01   6.242E-02   4.038E-01
   449   387   414   5.277E-01   6.095E-01   6.242E-02   4.038E-01
   449  1641   414   3.083E-01   3.651E-01   6.242E-02   4.038E-01
   449   449   414   0.000E+00   0.000E+00   6.242E-02   4.038E-01
   378   378   415   0.000E+00   0.000E+00   5.940E-02   5.940E-02
   378   387   415   8.916E-02   8.916E-02   5.940E-02   5.940E-02
   378   384   415   6.913E-01   6.913E-01   5.940E-02   5.940E-02
   387   378   415   5.826E-02   5.826E-02   5.940E-02   5.940E-02
   387   387   415   0.000E+00   0.000E+00   5.940E-02   5.940E-02
   387   384   415   7.443E-01   7.443E-01   5.940E-02   5.940E-02
   384   378   415   3.078E-01   3.711E-01   5.940E-02   4.165E-01
   384   387   415   5.071E-01   6.021E-01   5.940E-02   4.165E-01
   384   384   415   0.000E+00   0.000E+00   5.940E-02   4.165E-01
   423   423   416   0.000E+00   0.000E+00   7.088E-02   4.095E-01
   423  1937   416   4.313E-01   5.022E-01   7.088E-02   4.095E-01
   423  1640   416   4.018E-01   4.687E-01   7.088E-02   4.095E-01
  1937   423   416   7.361E-01   8.532E-01   7.088E-02   3.555E-01
  1937  1937   416   0.000E+00   0.000E+00   7.088E-02   3.555E-01
  1937  1640   416   7.799E-02   1.090E-01   7.088E-02   3.555E-01
  1640   423   416   7.283E-01   8.649E-01   7.088E-02   1.015E+00
  1640  1937   416   8.283E-02   1.216E-01   7.088E-02   1.015E+00
  1640  1640   416   0.000E+00   0.000E+00   7.088E-02   1.015E+00
   386   386   417   0.000E+00   0.000E+00   3.142E-01   3.142E-01
   386   388   417   1.891E-01   1.891E-01   3.142E-01   3.142E-01
   386   390   417   7.613E-01   7.613E-01   3.142E-01   3.142E-01
   388   386   417   1.035E-01   1.035E-01   3.142E-01   3.142E-01
   388   388   417   0.000E+00   0.000E+00   3.142E-01   3.142E-01
   388   390   417   8.554E-01   8.554E-01   3.142E-01   3.142E-01
   390   386   417   3.149E-01   3.149E-01   3.142E-01   3.142E-01
   390   388   417   6.463E-01   6.463E-01   3.142E-01   3.142E-01
   390   390   417   0.000E+00   0.000E+00   3.142E-01   3.142E-01
  1640  1640   418   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1640  1936   418   3.582E-01   4.322E-01   1.650E-01   3.028E+00
  1640   426   418   4.718E-01   5.586E-01   1.650E-01   3.028E+00
  1936  1640   418   2.431E-01   2.933E-01   1.650E-01   3.028E+00
  1936  1936   418   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1936   426   418   6.079E-01   6.986E-01   1.650E-01   3.028E+00
   426  1640   418   2.947E-01   3.489E-01   1.650E-01   3.028E+00
   426  1936   418   5.597E-01   6.431E-01   1.650E-01   3.028E+00
   426   426   418   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   429   429   419   0.000E+00   0.000E+00   3.317E-01   3.317E-01
   429   439   419   3.270E-01   3.270E-01   3.317E-01   3.317E-01
   429   423   419   6.350E-01   6.350E-01   3.317E-01   3.317E-01
   439   429   419   7.598E-01   7.819E-01   3.317E-01   1.005E+00
   439   439   419   0.000E+00   0.000E+00   3.317E-01   1.005E+00
   439   423   419   1.922E-01   2.022E-01   3.317E-01   1.005E+00
   423   429   419   8.490E-01   8.714E-01   3.317E-01   1.122E+00
   423   439   419   1.106E-01   1.166E-01   3.317E-01   1.122E+00
   423   423   419   0.000E+00   0.000E+00   3.317E-01   1.122E+00
   428   428   420   0.000E+00   0.000E+00   4.736E-03   9.355E-02
   428   489   420   2.657E-02   2.983E-01   4.736E-03   9.355E-02
   428   448   420   3.622E-02   3.910E-01   4.736E-03   9.355E-02
   489   428   420   3.359E-02   4.168E-01   4.736E-03   1.252E-01
   489   489   420   0.000E+00   0.000E+00   4.736E-03   1.252E-01
   489   448   420   2.462E-02   3.242E-01   4.736E-03   1.252E-01
   448   428   420   3.980E-02   4.714E-01   4.736E-03   1.252E-01
   448   489   420   2.141E-02   2.809E-01   4.736E-03   1.252E-01
   448   448   420   0.000E+00   0.000E+00   4.736E-03   1.252E-01
   919   919   421   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   919   377   421   3.544E-01   4.415E-01   1.650E-01   3.028E+00
   919   450   421   4.476E-01   5.477E-01   1.650E-01   3.028E+00
   377   919   421   2.964E-01   3.693E-01   1.650E-01   3.028E+00
   377   377   421   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   377   450   421   5.172E-01   6.205E-01   1.650E-01   3.028E+00
   450   919   421   3.437E-01   4.216E-01   1.650E-01   4.065E+00
   450   377   421   4.747E-01   5.710E-01   1.650E-01   4.065E+00
   450   450   421   0.000E+00   0.000E+00   1.650E-01   4.065E+00
   446   446   422   0.000E+00   0.000E+00   7.630E-02   3.920E-01
   446  1796   422   2.069E-01   2.598E-01   7.630E-02   3.920E-01
   446   425   422   6.048E-01   7.034E-01   7.630E-02   3.920E-01
  1796   446   422   1.721E-01   2.153E-01   7.630E-02   3.606E-01
  1796  1796   422   0.000E+00   0.000E+00   7.630E-02   3.606E-01
  1796   425   422   6.507E-01   7.472E-01   7.630E-02   3.606E-01
   425   446   422   3.651E-01   4.338E-01   7.630E-02   1.073E+00
   425  1796   422   4.721E-01   5.546E-01   7.630E-02   1.073E+00
   425   425   422   0.000E+00   0.000E+00   7.630E-02   1.073E+00
   390   390   423   0.000E+00   0.000E+00   6.797E-02   6.797E-02
   390   419   423   1.321E-01   1.321E-01   6.797E-02   6.797E-02
   390   416   423   6.447E-01   6.447E-01   6.797E-02   6.797E-02
   419   390   423   7.656E-02   7.656E-02   6.797E-02   6.797E-02
   419   419   423   0.000E+00   0.000E+00   6.797E-02   6.797E-02
   419   416   423   7.314E-01   7.314E-01   6.797E-02   6.797E-02
   416   390   423   2.767E-01   3.315E-01   6.797E-02   3.649E-01
   416   419   423   5.416E-01   6.343E-01   6.797E-02   3.649E-01
   416   416   423   0.000E+00   0.000E+00   6.797E-02   3.649E-01
  1641  1641   424   0.000E+00   0.000E+00   6.492E-02   4.217E-01
  1641  1640   424   4.073E-01   4.742E-01   6.492E-02   4.217E-01
  1641  1922   424   4.315E-01   5.010E-01   6.492E-02   4.217E-01
  1640  1641   424   5.619E-01   6.634E-01   6.492E-02   9.493E-01
  1640  1640   424   0.000E+00   0.000E+00   6.492E-02   9.493E-01
  1640  1922   424   2.604E-01   3.244E-01   6.492E-02   9.493E-01
  1922  1641   424   5.736E-01   6.660E-01   6.492E-02   4.217E-01
  1922  1640   424   2.509E-01   3.070E-01   6.492E-02   4.217E-01
  1922  1922   424   0.000E+00   0.000E+00   6.492E-02   4.217E-01
   563   563   425   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   563   422   425   2.504E-01   3.019E-01   1.650E-01   3.028E+00
   563  1795   425   5.980E-01   6.899E-01   1.650E-01   3.028E+00
   422   563   425   4.223E-01   4.914E-01   1.650E-01   6.654E-01
   422   422   425   0.000E+00   0.000E+00   1.650E-01   6.654E-01
   422  1795   425   3.972E-01   4.639E-01   1.650E-01   6.654E-01
  1795   563   425   6.083E-01   7.017E-01   1.650E-01   3.028E+00
  1795   422   425   2.395E-01   2.901E-01   1.650E-01   3.028E+00
  1795  1795   425   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1921  1921   426   0.000E+00   0.000E+00   1.650E-01   1.053E+00
  1921   418   426   3.603E-01   4.430E-01   1.650E-01   1.053E+00
  1921   475   426   4.318E-01   5.244E-01   1.650E-01   1.053E+00
   418  1921   426   3.816E-01   4.798E-01   1.650E-01   3.028E+00
   418   418   426   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   418   475   426   4.065E-01   5.086E-01   1.650E-01   3.028E+00
   475  1921   426   4.203E-01   5.228E-01   1.650E-01   4.065E+00
   475   418   426   3.736E-01   4.688E-01   1.650E-01   4.065E+00
   475   475   426   0.000E+00   0.000E+00   1.650E-01   4.065E+00
   384   384   427   0.000E+00   0.000E+00   1.650E-01   1.175E+00
   384   449   427   1.660E-01   1.792E-01   1.650E-01   1.175E+00
   384   412   427   7.731E-01   8.122E-01   1.650E-01   1.175E+00
   449   384   427   4.643E-01   5.007E-01   1.650E-01   1.053E+00
   449   449   427   0.000E+00   0.000E+00   1.650E-01   1.053E+00
   449   412   427   4.501E-01   4.859E-01   1.650E-01   1.053E+00
   412   384   427   7.772E-01   8.205E-01   1.650E-01   3.028E+00
   412   449   427   1.618E-01   1.762E-01   1.650E-01   3.028E+00
   412   412   427   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1635  1635   428   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1635   412   428   3.505E-01   4.392E-01   1.650E-01   3.028E+00
  1635   420   428   4.470E-01   5.498E-01   1.650E-01   3.028E+00
   412  1635   428   3.363E-01   4.213E-01   1.650E-01   3.028E+00
   412   412   428   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   412   420   428   4.641E-01   5.678E-01   1.650E-01   3.028E+00
   420  1635   428   3.874E-01   4.778E-01   1.650E-01   4.065E+00
   420   412   428   4.193E-01   5.144E-01   1.650E-01   4.065E+00
   420   420   428   0.000E+00   0.000E+00   1.650E-01   4.065E+00
   388   388   429   0.000E+00   0.000E+00   3.180E-01   3.180E-01
   388   431   429   2.201E-01   2.201E-01   3.180E-01   3.180E-01
   388   419   429   7.274E-01   7.274E-01   3.180E-01   3.180E-01
   431   388   429   1.164E-01   1.164E-01   3.180E-01   3.180E-01
   431   431   429   0.000E+00   0.000E+00   3.180E-01   3.180E-01
   431   419   429   8.407E-01   8.407E-01   3.180E-01   3.180E-01
   419   388   429   3.012E-01   3.012E-01   3.180E-01   3.180E-01
   419   431   429   6.581E-01   6.581E-01   3.180E-01   3.180E-01
   419   419   429   0.000E+00   0.000E+00   3.180E-01   3.180E-01
   431   431   430   0.000E+00   0.000E+00   3.239E-01   3.239E-01
   431   433   430   2.578E-01   2.578E-01   3.239E-01   3.239E-01
   431   436   430   6.867E-01   6.867E-01   3.239E-01   3.239E-01
   433   431   430   1.338E-01   1.338E-01   3.239E-01   3.239E-01
   433   433   430   0.000E+00   0.000E+00   3.239E-01   3.239E-01
   433   436   430   8.214E-01   8.214E-01   3.239E-01   3.239E-01
   436   431   430   2.897E-01   2.897E-01   3.239E-01   3.239E-01
   436   433   430   6.675E-01   6.675E-01   3.239E-01   3.239E-01
   436   436   430   0.000E+00   0.000E+00   3.239E-01   3.239E-01
  1471  1471   431   0.000E+00   0.000E+00   9.888E-01   9.888E-01
  1471   430   431   3.137E-01   3.137E-01   9.888E-01   9.888E-01
  1471   429   431   6.728E-01   6.728E-01   9.888E-01   9.888E-01
   430  1471   431   7.397E-01   7.397E-01   9.888E-01   9.888E-01
   430   430   431   0.000E+00   0.000E+00   9.888E-01   9.888E-01
   430   429   431   2.430E-01   2.430E-01   9.888E-01   9.888E-01
   429  1471   431   8.549E-01   8.549E-01   9.888E-01   9.888E-01
   429   430   431   1.310E-01   1.310E-01   9.888E-01   9.888E-01
   429   429   431   0.000E+00   0.000E+00   9.888E-01   9.888E-01
   437   437   432   0.000E+00   0.000E+00   1.419E+00   1.419E+00
   437   440   432   2.975E-01   2.975E-01   1.419E+00   1.419E+00
   437   441   432   6.913E-01   6.913E-01   1.419E+00   1.419E+00
   440   437   432   6.420E-01   6.420E-01   1.419E+00   1.419E+00
   440   440   432   0.000E+00   0.000E+00   1.419E+00   1.419E+00
   440   441   432   3.437E-01   3.437E-01   1.419E+00   1.419E+00
   441   437   432   8.033E-01   8.033E-01   1.419E+00   1.419E+00
   441   440   432   1.851E-01   1.851E-01   1.419E+00   1.419E+00
   441   441   432   0.000E+00   0.000E+00   1.419E+00   1.419E+00
   408   408   433   0.000E+00   0.000E+00   1.088E+00   1.088E+00
   408   441   433   3.064E-01   3.064E-01   1.088E+00   1.088E+00
   408   430   433   6.804E-01   6.804E-01   1.088E+00   1.088E+00
   441   408   433   6.974E-01   6.974E-01   1.088E+00   1.088E+00
   441   441   433   0.000E+00   0.000E+00   1.088E+00   1.088E+00
   441   430   433   2.856E-01   2.856E-01   1.088E+00   1.088E+00
   430   408   433   8.326E-01   8.326E-01   1.088E+00   1.088E+00
   430   441   433   1.535E-01   1.535E-01   1.088E+00   1.088E+00
   430   430   433   0.000E+00   0.000E+00   1.088E+00   1.088E+00
   441   441   434   0.000E+00   0.000E+00   4.038E-01   4.038E-01
   441   530   434   2.955E-01   2.955E-01   4.038E-01   4.038E-01
   441   445   434   6.679E-01   6.679E-01   4.038E-01   4.038E-01
   530   441   434   6.684E-01   6.828E-01   4.038E-01   8.014E-01
   530   530   434   0.000E+00   0.000E+00   4.038E-01   8.014E-01
   530   445   434   2.847E-01   2.935E-01   4.038E-01   8.014E-01
   445   441   434   8.093E-01   8.271E-01   4.038E-01   1.067E+00
   445   530   434   1.525E-01   1.584E-01   4.038E-01   1.067E+00
   445   445   434   0.000E+00   0.000E+00   4.038E-01   1.067E+00
  1988  1988   435   0.000E+00   0.000E+00   1.447E+00   1.447E+00
  1988  1925   435   6.099E-01   6.099E-01   1.447E+00   1.447E+00
  1988   443   435   3.689E-01   3.689E-01   1.447E+00   1.447E+00
  1925  1988   435   7.908E-01   7.908E-01   1.447E+00   1.447E+00
  1925  1925   435   0.000E+00   0.000E+00   1.447E+00   1.447E+00
  1925   443   435   1.866E-01   1.866E-01   1.447E+00   1.447E+00
   443  1988   435   7.009E-01   7.009E-01   1.447E+00   1.447E+00
   443  1925   435   2.734E-01   2.734E-01   1.447E+00   1.447E+00
   443   443   435   0.000E+00   0.000E+00   1.447E+00   1.447E+00
   430   430   436   0.000E+00   0.000E+00   3.474E-01   3.474E-01
   430   445   436   3.117E-01   3.117E-01   3.474E-01   3.474E-01
   430  1797   436   6.494E-01   6.494E-01   3.474E-01   3.474E-01
   445   430   436   7.212E-01   7.415E-01   3.474E-01   9.181E-01
   445   445   436   0.000E+00   0.000E+00   3.474E-01   9.181E-01
   445  1797   436   2.292E-01   2.397E-01   3.474E-01   9.181E-01
  1797   430   436   8.320E-01   8.527E-01   3.474E-01   9.961E-01
  1797   445   436   1.269E-01   1.330E-01   3.474E-01   9.961E-01
  1797  1797   436   0.000E+00   0.000E+00   3.474E-01   9.961E-01
   408   408   437   0.000E+00   0.000E+00   1.271E+00   1.271E+00
   408  1988   437   6.152E-01   6.152E-01   1.271E+00   1.271E+00
   408   432   437   3.591E-01   3.591E-01   1.271E+00   1.271E+00
  1988   408   437   6.152E-01   6.152E-01   1.271E+00   1.271E+00
  1988  1988   437   0.000E+00   0.000E+00   1.271E+00   1.271E+00
  1988   432   437   3.591E-01   3.591E-01   1.271E+00   1.271E+00
   432   408   437   4.858E-01   4.858E-01   1.271E+00   1.271E+00
   432  1988   437   4.858E-01   4.858E-01   1.271E+00   1.271E+00
   432   432   437   0.000E+00   0.000E+00   1.271E+00   1.271E+00
  1796  1796   438   0.000E+00   0.000E+00   1.650E-01   6.654E-01
  1796  1794   438   4.821E-01   5.199E-01   1.650E-01   6.654E-01
  1796  1795   438   4.211E-01   4.561E-01   1.650E-01   6.654E-01
  1794  1796   438   2.151E-01   2.297E-01   1.650E-01   4.731E-01
  1794  1794   438   0.000E+00   0.000E+00   1.650E-01   4.731E-01
  1794  1795   438   7.107E-01   7.444E-01   1.650E-01   4.731E-01
  1795  1796   438   1.935E-01   2.137E-01   1.650E-01   3.028E+00
  1795  1794   438   7.319E-01   7.822E-01   1.650E-01   3.028E+00
  1795  1795   438   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   419   419   439   0.000E+00   0.000E+00   7.312E-02   7.312E-02
   419  1797   439   2.851E-01   2.851E-01   7.312E-02   7.312E-02
   419   446   439   5.495E-01   5.495E-01   7.312E-02   7.312E-02
  1797   419   439   3.256E-01   3.847E-01   7.312E-02   3.407E-01
  1797  1797   439   0.000E+00   0.000E+00   7.312E-02   3.407E-01
  1797   446   439   5.015E-01   5.782E-01   7.312E-02   3.407E-01
   446   419   439   4.682E-01   5.362E-01   7.312E-02   3.709E-01
   446  1797   439   3.742E-01   4.327E-01   7.312E-02   3.709E-01
   446   446   439   0.000E+00   0.000E+00   7.312E-02   3.709E-01
   432   432   440   0.000E+00   0.000E+00   4.443E-01   4.443E-01
   432   443   440   3.919E-01   3.919E-01   4.443E-01   4.443E-01
   432   533   440   5.598E-01   5.598E-01   4.443E-01   4.443E-01
   443   432   440   1.963E-01   1.963E-01   4.443E-01   4.443E-01
   443   443   440   0.000E+00   0.000E+00   4.443E-01   4.443E-01
   443   533   440   7.654E-01   7.654E-01   4.443E-01   4.443E-01
   533   432   440   2.581E-01   2.581E-01   4.443E-01   4.443E-01
   533   443   440   7.044E-01   7.044E-01   4.443E-01   4.443E-01
   533   533   440   0.000E+00   0.000E+00   4.443E-01   4.443E-01
   433   433   441   0.000E+00   0.000E+00   3.732E-01   3.732E-01
   433   432   441   3.140E-01   3.140E-01   3.732E-01   3.732E-01
   433   434   441   6.334E-01   6.334E-01   3.732E-01   3.732E-01
   432   433   441   1.603E-01   1.603E-01   3.732E-01   3.732E-01
   432   432   441   0.000E+00   0.000E+00   3.732E-01   3.732E-01
   432   434   441   7.976E-01   7.976E-01   3.732E-01   3.732E-01
   434   433   441   2.768E-01   2.768E-01   3.732E-01   3.732E-01
   434   432   441   6.827E-01   6.827E-01   3.732E-01   3.732E-01
   434   434   441   0.000E+00   0.000E+00   3.732E-01   3.732E-01
   530   530   442   0.000E+00   0.000E+00   9.779E-02   2.150E-01
   530   531   442   5.101E-01   5.572E-01   9.779E-02   2.150E-01
   530   444   442   3.395E-01   3.743E-01   9.779E-02   2.150E-01
   531   530   442   7.177E-01   8.318E-01   9.779E-02   1.576E+00
   531   531   442   0.000E+00   0.000E+00   9.779E-02   1.576E+00
   531   444   442   1.195E-01   1.580E-01   9.779E-02   1.576E+00
   444   530   442   6.559E-01   7.476E-01   9.779E-02   3.802E-01
